,0
101,0.6428571428571429
102,0.6020408163265306
103,0.5670103092783505
104,0.32989690721649484
105,0.6224489795918368
106,0.40816326530612246
107,0.5360824742268041
108,0.4791666666666667
109,0.5625
110,0.673469387755102
111,0.17346938775510204
112,0.5918367346938775
113,0.3163265306122449
114,0.6632653061224489
115,0.24
116,0.5765765765765766
117,0.5943396226415094
118,0.5523809523809524
119,0.38461538461538464
120,0.6576576576576577
121,0.5321100917431193
122,0.5535714285714286
123,0.45054945054945056
124,0.3125
125,0.6388888888888888
126,0.6238532110091743
127,0.6571428571428571
128,0.25
129,0.27102803738317754
130,0.20253164556962025
131,0.6296296296296297
132,0.6666666666666666
133,0.5535714285714286
134,0.7009345794392523
135,0.5700934579439252
136,0.3482142857142857
137,0.31343283582089554
138,0.75
139,0.2777777777777778
140,0.2857142857142857
141,0.6261682242990654
142,0.831858407079646
143,0.25
144,0.4423076923076923
145,0.1111111111111111
146,0.19047619047619047
147,0.41964285714285715
148,0.3392857142857143
149,0.3761467889908257
150,0.4732142857142857
151,0.4107142857142857
152,0.7767857142857143
153,0.5625
154,0.37962962962962965
155,0.4732142857142857
156,0.7589285714285714
157,0.4074074074074074
158,0.49107142857142855
159,0.509090909090909
160,0.4818181818181818
161,0.5045045045045045
162,0.7053571428571429
163,0.3333333333333333
164,0.366412213740458
165,0.5547445255474452
166,0.47863247863247865
167,0.7258064516129032
168,0.47101449275362317
169,0.7073170731707317
170,0.24793388429752067
171,0.4852941176470588
172,0.6302521008403361
173,0.3925925925925926
174,0.4666666666666667
175,0.6228070175438597
176,0.583941605839416
177,0.6690647482014388
178,0.3524590163934426
179,0.23333333333333334
180,0.5703703703703704
181,0.44776119402985076
182,0.5041322314049587
183,0.5867768595041323
184,0.29770992366412213
185,0.6
186,0.6370967741935484
187,0.29365079365079366
188,0.5588235294117647
189,0.5528455284552846
190,0.3308270676691729
191,0.48120300751879697
192,0.6097560975609756
193,0.4435483870967742
194,0.7037037037037037
195,0.3770491803278688
196,0.41605839416058393
197,0.6285714285714286
198,0.5223880597014925
199,0.5703703703703704
200,0.3787878787878788
201,0.5970149253731343
202,0.5190839694656488
203,0.37037037037037035
204,0.32575757575757575
205,0.35555555555555557
206,0.6412213740458015
207,0.6090225563909775
208,0.5307692307692308
209,0.4925373134328358
210,0.6814814814814815
211,0.3582089552238806
212,0.5185185185185185
213,0.6788321167883211
214,0.6484375
215,0.5075757575757576
216,0.45864661654135336
217,0.43478260869565216
218,0.5467625899280576
219,0.44029850746268656
220,0.40145985401459855
221,0.1956521739130435
222,0.6587301587301587
223,0.5639097744360902
224,0.49606299212598426
225,0.4621212121212121
226,0.6666666666666666
227,0.33064516129032256
228,0.2727272727272727
229,0.4411764705882353
230,0.2653061224489796
231,0.6666666666666666
232,0.5757575757575758
233,0.5714285714285714
234,0.627906976744186
235,0.6102941176470589
236,0.5474452554744526
237,0.5833333333333334
238,0.3333333333333333
239,0.5895522388059702
240,0.4230769230769231
241,0.6666666666666666
242,0.48091603053435117
243,0.5648854961832062
244,0.4090909090909091
245,0.5954198473282443
246,0.5190839694656488
247,0.16911764705882354
248,0.46875
249,0.5
250,0.5703703703703704
251,0.4330708661417323
252,0.5151515151515151
253,0.5259259259259259
254,0.44525547445255476
255,0.6888888888888889
256,0.6304347826086957
257,0.6074074074074074
258,0.40875912408759124
259,0.4676258992805755
260,0.44525547445255476
261,0.43
262,0.39416058394160586
263,0.5833333333333334
264,0.5378787878787878
265,0.5251798561151079
266,0.49635036496350365
267,0.4074074074074074
268,0.625
269,0.32592592592592595
270,0.3129251700680272
271,0.6168831168831169
272,0.68
273,0.4794520547945205
274,0.5466666666666666
275,0.6241610738255033
276,0.4144736842105263
277,0.47019867549668876
278,0.5686274509803921
279,0.5228758169934641
280,0.37333333333333335
281,0.3841059602649007
282,0.46153846153846156
283,0.5078125
284,0.6666666666666666
285,0.4409448818897638
286,0.5078125
287,0.5703125
288,0.4
289,0.5151515151515151
290,0.5581395348837209
291,0.627906976744186
292,0.4318181818181818
293,0.31007751937984496
294,0.6953125
295,0.5343511450381679
296,0.6287878787878788
297,0.4318181818181818
298,0.4230769230769231
299,0.5271317829457365
300,0.27692307692307694
301,0.6666666666666666
302,0.5546875
303,0.5
304,0.42424242424242425
305,0.3409090909090909
306,0.6692307692307692
307,0.5419847328244275
308,0.5419847328244275
309,0.5538461538461539
310,0.5076923076923077
311,0.6461538461538462
312,0.26717557251908397
313,0.5038167938931297
314,0.5954198473282443
315,0.5378787878787878
316,0.29770992366412213
317,0.3359375
318,0.6976744186046512
319,0.44274809160305345
320,0.5648854961832062
321,0.5546875
322,0.6062992125984252
323,0.625
324,0.2900763358778626
325,0.48854961832061067
326,0.47692307692307695
327,0.5116279069767442
328,0.3076923076923077
329,0.44274809160305345
330,0.6923076923076923
331,0.4621212121212121
332,0.7045454545454546
333,0.44696969696969696
334,0.5757575757575758
335,0.5267175572519084
336,0.4
337,0.6335877862595419
338,0.4166666666666667
339,0.4580152671755725
340,0.22137404580152673
341,0.4621212121212121
342,0.6442953020134228
343,0.3724137931034483
344,0.6845637583892618
345,0.5666666666666667
346,0.6052631578947368
347,0.5436241610738255
348,0.46357615894039733
349,0.5133333333333333
350,0.5234899328859061
351,0.4864864864864865
352,0.26
353,0.3355263157894737
354,0.581081081081081
355,0.6824324324324325
356,0.625
357,0.5067567567567568
358,0.5533333333333333
359,0.12987012987012986
360,0.4934210526315789
361,0.4
362,0.618421052631579
363,0.5100671140939598
364,0.5562913907284768
365,0.35526315789473684
366,0.6029411764705882
367,0.4782608695652174
368,0.4642857142857143
369,0.4460431654676259
370,0.43478260869565216
371,0.5434782608695652
372,0.5683453237410072
373,0.4642857142857143
374,0.5112781954887218
375,0.5808823529411765
376,0.5808823529411765
377,0.5
378,0.6102941176470589
379,0.381294964028777
380,0.37410071942446044
381,0.39705882352941174
382,0.5481481481481482
383,0.35036496350364965
384,0.3795620437956204
385,0.5441176470588235
386,0.5928571428571429
387,0.6474820143884892
388,0.5428571428571428
389,0.45864661654135336
390,0.36231884057971014
391,0.5620437956204379
392,0.5434782608695652
393,0.5328467153284672
394,0.5522388059701493
395,0.49635036496350365
396,0.5
397,0.5073529411764706
398,0.3851851851851852
399,0.35294117647058826
400,0.6102941176470589
401,0.40875912408759124
402,0.7410071942446043
403,0.5735294117647058
404,0.417910447761194
405,0.4485294117647059
406,0.6594202898550725
407,0.5147058823529411
408,0.42028985507246375
409,0.43795620437956206
410,0.5942028985507246
411,0.5323741007194245
412,0.55
413,0.47794117647058826
414,0.60431654676259
415,0.5373134328358209
416,0.5555555555555556
417,0.362962962962963
418,0.65
419,0.4676258992805755
420,0.31386861313868614
421,0.31386861313868614
422,0.6168831168831169
423,0.3660130718954248
424,0.35947712418300654
425,0.577922077922078
426,0.6078431372549019
427,0.5751633986928104
428,0.5695364238410596
429,0.40789473684210525
430,0.6928104575163399
431,0.609271523178808
432,0.5364238410596026
433,0.34210526315789475
434,0.5686274509803921
435,0.4276315789473684
436,0.487012987012987
437,0.25165562913907286
438,0.5131578947368421
439,0.3157894736842105
440,0.33116883116883117
441,0.6052631578947368
442,0.6013071895424836
443,0.5163398692810458
444,0.4935064935064935
445,0.5163398692810458
446,0.6862745098039216
447,0.47651006711409394
448,0.6216216216216216
449,0.5460526315789473
450,0.6274509803921569
451,0.35294117647058826
452,0.37662337662337664
453,0.423841059602649
454,0.3181818181818182
455,0.4342105263157895
456,0.32450331125827814
457,0.6158940397350994
458,0.7631578947368421
459,0.423841059602649
460,0.5816993464052288
461,0.47651006711409394
462,0.631578947368421
463,0.5960264900662252
464,0.5379310344827586
465,0.46405228758169936
466,0.6078431372549019
467,0.5100671140939598
468,0.3466666666666667
469,0.36666666666666664
470,0.3959731543624161
471,0.4391891891891892
472,0.3918918918918919
473,0.5761589403973509
474,0.7039473684210527
475,0.43137254901960786
476,0.5592105263157895
477,0.6133333333333333
478,0.5359477124183006
479,0.47297297297297297
480,0.6068965517241379
481,0.564625850340136
482,0.5909090909090909
483,0.45394736842105265
484,0.33986928104575165
485,0.32450331125827814
486,0.487012987012987
487,0.34415584415584416
488,0.4090909090909091
489,0.5789473684210527
490,0.6428571428571429
491,0.474025974025974
492,0.5844155844155844
493,0.5882352941176471
494,0.6363636363636364
495,0.33116883116883117
496,0.4444444444444444
497,0.538961038961039
498,0.6363636363636364
499,0.5460526315789473
500,0.3181818181818182
501,0.4407894736842105
502,0.5827814569536424
503,0.35947712418300654
504,0.29411764705882354
505,0.5131578947368421
506,0.6797385620915033
507,0.5032679738562091
508,0.46405228758169936
509,0.6447368421052632
510,0.6013071895424836
511,0.4900662251655629
512,0.6209150326797386
513,0.48366013071895425
514,0.7236842105263158
515,0.4066666666666667
516,0.35526315789473684
517,0.27631578947368424
518,0.5294117647058824
519,0.4155844155844156
520,0.3464052287581699
521,0.4444444444444444
522,0.6753246753246753
523,0.487012987012987
524,0.46710526315789475
525,0.5584415584415584
526,0.5909090909090909
527,0.5827814569536424
528,0.68
529,0.5098039215686274
530,0.5620915032679739
531,0.3051948051948052
532,0.4117647058823529
533,0.4370860927152318
534,0.5098039215686274
535,0.4266666666666667
536,0.2913907284768212
537,0.5099337748344371
538,0.5974025974025974
539,0.45751633986928103
540,0.5228758169934641
541,0.577922077922078
542,0.6470588235294118
543,0.5
544,0.6688741721854304
545,0.5197368421052632
546,0.551948051948052
547,0.29605263157894735
548,0.5033557046979866
549,0.4155844155844156
550,0.6907894736842105
551,0.3790849673202614
552,0.33986928104575165
553,0.5064935064935064
554,0.6066666666666667
555,0.49019607843137253
556,0.49019607843137253
557,0.45098039215686275
558,0.6821192052980133
559,0.32894736842105265
560,0.5921052631578947
561,0.48026315789473684
562,0.6158940397350994
563,0.34415584415584416
564,0.4117647058823529
565,0.5986842105263158
566,0.5266666666666666
567,0.436241610738255
568,0.45695364238410596
569,0.5131578947368421
570,0.5751633986928104
571,0.41830065359477125
572,0.5657894736842105
573,0.43137254901960786
574,0.6644736842105263
575,0.37748344370860926
576,0.6274509803921569
577,0.5827814569536424
578,0.5234899328859061
579,0.37254901960784315
580,0.34
581,0.5844155844155844
582,0.5454545454545454
583,0.5947712418300654
584,0.5
585,0.487012987012987
586,0.6143790849673203
587,0.5298013245033113
588,0.45454545454545453
589,0.564935064935065
590,0.5064935064935064
591,0.38961038961038963
592,0.3333333333333333
593,0.5228758169934641
594,0.5751633986928104
595,0.44370860927152317
596,0.5454545454545454
597,0.45454545454545453
598,0.6513157894736842
599,0.4805194805194805
600,0.44805194805194803
601,0.4266666666666667
602,0.46405228758169936
603,0.4105960264900662
604,0.5294117647058824
605,0.525974025974026
606,0.3051948051948052
607,0.6688741721854304
608,0.4605263157894737
609,0.5263157894736842
610,0.5460526315789473
611,0.4868421052631579
612,0.6038961038961039
613,0.5657894736842105
614,0.477124183006536
615,0.461038961038961
616,0.375
617,0.6493506493506493
618,0.5294117647058824
619,0.5263157894736842
620,0.45394736842105265
621,0.45394736842105265
622,0.28289473684210525
623,0.5921052631578947
624,0.474025974025974
625,0.5620915032679739
626,0.4090909090909091
627,0.564935064935065
628,0.47058823529411764
629,0.5555555555555556
630,0.5909090909090909
631,0.6103896103896104
632,0.5855263157894737
633,0.577922077922078
634,0.43790849673202614
635,0.39215686274509803
636,0.5
637,0.564935064935065
638,0.5657894736842105
639,0.5194805194805194
640,0.23529411764705882
641,0.5947712418300654
642,0.42207792207792205
643,0.512987012987013
644,0.39215686274509803
645,0.49673202614379086
646,0.5921052631578947
647,0.46357615894039733
648,0.47058823529411764
649,0.6493506493506493
650,0.4805194805194805
651,0.5064935064935064
652,0.5714285714285714
653,0.5098039215686274
654,0.6363636363636364
655,0.46405228758169936
656,0.35947712418300654
657,0.5723684210526315
658,0.33116883116883117
659,0.37012987012987014
660,0.5394736842105263
661,0.48366013071895425
662,0.5952380952380952
663,0.4523809523809524
664,0.4274193548387097
665,0.4596774193548387
666,0.6511627906976745
667,0.53125
668,0.5748031496062992
669,0.4365079365079365
670,0.5725806451612904
671,0.4878048780487805
672,0.40625
673,0.44715447154471544
674,0.52
675,0.47540983606557374
676,0.3953488372093023
677,0.5625
678,0.48175182481751827
679,0.4928571428571429
680,0.41007194244604317
681,0.6285714285714286
682,0.5357142857142857
683,0.6857142857142857
684,0.60431654676259
685,0.5714285714285714
686,0.6214285714285714
687,0.5755395683453237
688,0.2571428571428571
689,0.34306569343065696
690,0.5107913669064749
691,0.48201438848920863
692,0.39416058394160586
693,0.4
694,0.47058823529411764
695,0.6038961038961039
696,0.40789473684210525
697,0.6233766233766234
698,0.487012987012987
699,0.5359477124183006
700,0.6363636363636364
701,0.3961038961038961
702,0.5584415584415584
703,0.6168831168831169
704,0.3116883116883117
705,0.40522875816993464
706,0.512987012987013
707,0.49673202614379086
708,0.487012987012987
709,0.4473684210526316
710,0.487012987012987
711,0.506578947368421
712,0.5163398692810458
713,0.4025974025974026
714,0.41830065359477125
715,0.45751633986928103
716,0.6103896103896104
717,0.46405228758169936
718,0.6143790849673203
719,0.6405228758169934
720,0.3464052287581699
721,0.33116883116883117
722,0.5882352941176471
723,0.525974025974026
724,0.5686274509803921
725,0.5228758169934641
726,0.3961038961038961
727,0.4935064935064935
728,0.3464052287581699
729,0.5
730,0.5194805194805194
731,0.5584415584415584
732,0.5064935064935064
733,0.512987012987013
734,0.6038961038961039
735,0.6103896103896104
736,0.42207792207792205
737,0.37254901960784315
738,0.551948051948052
739,0.6038961038961039
740,0.551948051948052
741,0.44805194805194803
742,0.40131578947368424
743,0.4935064935064935
744,0.35064935064935066
745,0.44805194805194803
746,0.538961038961039
747,0.5909090909090909
748,0.5359477124183006
749,0.538961038961039
750,0.6209150326797386
751,0.6447368421052632
752,0.45394736842105265
753,0.3246753246753247
754,0.564935064935065
755,0.4868421052631579
756,0.5163398692810458
757,0.49019607843137253
758,0.43506493506493504
759,0.5974025974025974
760,0.3464052287581699
761,0.43137254901960786
762,0.5294117647058824
763,0.5424836601307189
764,0.43790849673202614
765,0.5584415584415584
766,0.6078431372549019
767,0.5855263157894737
768,0.46710526315789475
769,0.36423841059602646
770,0.5882352941176471
771,0.4868421052631579
772,0.42207792207792205
773,0.5974025974025974
774,0.3092105263157895
775,0.4444444444444444
776,0.45751633986928103
777,0.512987012987013
778,0.44155844155844154
779,0.5228758169934641
780,0.45454545454545453
781,0.525974025974026
782,0.5657894736842105
783,0.44805194805194803
784,0.5789473684210527
785,0.4444444444444444
786,0.6209150326797386
787,0.5359477124183006
788,0.5032679738562091
789,0.6357615894039735
790,0.3006535947712418
791,0.46405228758169936
792,0.4342105263157895
793,0.5294117647058824
794,0.5324675324675324
795,0.564935064935065
796,0.5714285714285714
797,0.512987012987013
798,0.4900662251655629
799,0.5909090909090909
800,0.5533333333333333
801,0.3841059602649007
802,0.5490196078431373
803,0.4025974025974026
804,0.577922077922078
805,0.54
806,0.33116883116883117
807,0.42483660130718953
808,0.38961038961038963
809,0.45751633986928103
810,0.5555555555555556
811,0.49019607843137253
812,0.43137254901960786
813,0.5359477124183006
814,0.5974025974025974
815,0.7142857142857143
816,0.5909090909090909
817,0.33116883116883117
818,0.6103896103896104
819,0.38562091503267976
820,0.6013071895424836
821,0.551948051948052
822,0.37254901960784315
823,0.5032679738562091
824,0.32679738562091504
825,0.4675324675324675
826,0.5909090909090909
827,0.5131578947368421
828,0.4025974025974026
829,0.44155844155844154
830,0.6038961038961039
831,0.6558441558441559
832,0.6405228758169934
833,0.28289473684210525
834,0.5592105263157895
835,0.5324675324675324
836,0.6168831168831169
837,0.487012987012987
838,0.37662337662337664
839,0.45751633986928103
840,0.36363636363636365
841,0.3881578947368421
842,0.6447368421052632
843,0.42857142857142855
844,0.5328947368421053
845,0.45454545454545453
846,0.5562913907284768
847,0.5714285714285714
848,0.6933333333333334
849,0.46405228758169936
850,0.5751633986928104
851,0.5197368421052632
852,0.5131578947368421
853,0.46710526315789475
854,0.33766233766233766
855,0.5584415584415584
856,0.45454545454545453
857,0.4025974025974026
858,0.5844155844155844
859,0.38311688311688313
860,0.525974025974026
861,0.487012987012987
862,0.564935064935065
863,0.5584415584415584
864,0.6623376623376623
865,0.33766233766233766
866,0.5194805194805194
867,0.4155844155844156
868,0.5974025974025974
869,0.6103896103896104
870,0.40789473684210525
871,0.5197368421052632
872,0.4155844155844156
873,0.3660130718954248
874,0.5454545454545454
875,0.37662337662337664
876,0.5064935064935064
877,0.3961038961038961
878,0.5723684210526315
879,0.6143790849673203
880,0.7039473684210527
881,0.42857142857142855
882,0.487012987012987
883,0.4090909090909091
884,0.6558441558441559
885,0.5974025974025974
886,0.2792207792207792
887,0.525974025974026
888,0.5
889,0.32450331125827814
890,0.5844155844155844
891,0.38961038961038963
892,0.5723684210526315
893,0.5033112582781457
894,0.4675324675324675
895,0.6948051948051948
896,0.6103896103896104
897,0.5064935064935064
898,0.5584415584415584
899,0.4090909090909091
900,0.4675324675324675
901,0.6038961038961039
902,0.4228187919463087
903,0.42483660130718953
904,0.538961038961039
905,0.44666666666666666
906,0.5584415584415584
907,0.3815789473684211
908,0.4966887417218543
909,0.487012987012987
910,0.5986842105263158
911,0.6066666666666667
912,0.5231788079470199
913,0.39473684210526316
914,0.564935064935065
915,0.36423841059602646
916,0.5359477124183006
917,0.6513157894736842
918,0.5
919,0.46710526315789475
920,0.5165562913907285
921,0.34868421052631576
922,0.5695364238410596
923,0.3443708609271523
924,0.551948051948052
925,0.6558441558441559
926,0.6078431372549019
927,0.6103896103896104
928,0.4533333333333333
929,0.37583892617449666
930,0.49333333333333335
931,0.4407894736842105
932,0.6209150326797386
933,0.4342105263157895
934,0.5098039215686274
935,0.45751633986928103
936,0.24836601307189543
937,0.4868421052631579
938,0.6493506493506493
939,0.4444444444444444
940,0.5359477124183006
941,0.6158940397350994
942,0.5947712418300654
943,0.5973154362416108
944,0.38926174496644295
945,0.41830065359477125
946,0.5620915032679739
947,0.4276315789473684
948,0.6233766233766234
949,0.43790849673202614
950,0.4805194805194805
951,0.43506493506493504
952,0.461038961038961
953,0.5364238410596026
954,0.564935064935065
955,0.4805194805194805
956,0.5194805194805194
957,0.538961038961039
958,0.5974025974025974
959,0.6666666666666666
960,0.3464052287581699
961,0.35064935064935066
962,0.5454545454545454
963,0.375
964,0.564935064935065
965,0.5359477124183006
966,0.5263157894736842
967,0.40522875816993464
968,0.5197368421052632
969,0.5584415584415584
970,0.6038961038961039
971,0.36363636363636365
972,0.538961038961039
973,0.577922077922078
974,0.625
975,0.6623376623376623
976,0.3576158940397351
977,0.39869281045751637
978,0.5584415584415584
979,0.2987012987012987
980,0.525974025974026
981,0.477124183006536
982,0.5906040268456376
983,0.46308724832214765
984,0.506578947368421
985,0.4391891891891892
986,0.5855263157894737
987,0.5466666666666666
988,0.5657894736842105
989,0.5454545454545454
990,0.5533333333333333
991,0.6513157894736842
992,0.34868421052631576
993,0.3
994,0.5733333333333334
995,0.3618421052631579
996,0.47019867549668876
997,0.4966887417218543
998,0.5894039735099338
999,0.5490196078431373
1000,0.41721854304635764
1001,0.551948051948052
1002,0.5454545454545454
1003,0.6298701298701299
1004,0.564935064935065
1005,0.525974025974026
1006,0.5099337748344371
1007,0.7019867549668874
1008,0.3618421052631579
1009,0.2980132450331126
1010,0.4444444444444444
1011,0.2792207792207792
1012,0.6013071895424836
1013,0.4276315789473684
1014,0.5324675324675324
1015,0.5751633986928104
1016,0.4276315789473684
1017,0.5324675324675324
1018,0.487012987012987
1019,0.6535947712418301
1020,0.577922077922078
1021,0.5844155844155844
1022,0.47368421052631576
1023,0.5714285714285714
1024,0.35064935064935066
1025,0.32679738562091504
1026,0.5064935064935064
1027,0.43506493506493504
1028,0.5490196078431373
1029,0.4155844155844156
1030,0.5454545454545454
1031,0.6493506493506493
1032,0.4025974025974026
1033,0.5
1034,0.45454545454545453
1035,0.5714285714285714
1036,0.487012987012987
1037,0.487012987012987
1038,0.48366013071895425
1039,0.6558441558441559
1040,0.4155844155844156
1041,0.2792207792207792
1042,0.525974025974026
1043,0.45454545454545453
1044,0.6339869281045751
1045,0.45454545454545453
1046,0.6118421052631579
1047,0.6753246753246753
1048,0.39864864864864863
1049,0.44594594594594594
1050,0.44155844155844154
1051,0.5
1052,0.487012987012987
1053,0.474025974025974
1054,0.5592105263157895
1055,0.6688311688311688
1056,0.35714285714285715
1057,0.2781456953642384
1058,0.4489795918367347
1059,0.543046357615894
1060,0.6883116883116883
1061,0.4105960264900662
1062,0.4473684210526316
1063,0.5294117647058824
1064,0.4444444444444444
1065,0.5324675324675324
1066,0.48366013071895425
1067,0.564935064935065
1068,0.5359477124183006
1069,0.5064935064935064
1070,0.35947712418300654
1071,0.6363636363636364
1072,0.3181818181818182
1073,0.4155844155844156
1074,0.5194805194805194
1075,0.47368421052631576
1076,0.6818181818181818
1077,0.5490196078431373
1078,0.5
1079,0.4090909090909091
1080,0.42207792207792205
1081,0.461038961038961
1082,0.487012987012987
1083,0.577922077922078
1084,0.4675324675324675
1085,0.5714285714285714
1086,0.43506493506493504
1087,0.538961038961039
1088,0.4675324675324675
1089,0.39869281045751637
1090,0.5882352941176471
1091,0.577922077922078
1092,0.6818181818181818
1093,0.4155844155844156
1094,0.461038961038961
1095,0.564935064935065
1096,0.4407894736842105
1097,0.47651006711409394
1098,0.6363636363636364
1099,0.3961038961038961
1100,0.503448275862069
1101,0.5751633986928104
1102,0.5131578947368421
1103,0.5328947368421053
1104,0.3466666666666667
1105,0.2987012987012987
1106,0.5324675324675324
1107,0.5364238410596026
1108,0.6168831168831169
1109,0.564935064935065
1110,0.6753246753246753
1111,0.6153846153846154
1112,0.5294117647058824
1113,0.4805194805194805
1114,0.5359477124183006
1115,0.43506493506493504
1116,0.44155844155844154
1117,0.5974025974025974
1118,0.3961038961038961
1119,0.564935064935065
1120,0.3181818181818182
1121,0.44805194805194803
1122,0.4090909090909091
1123,0.42857142857142855
1124,0.6282051282051282
1125,0.4935064935064935
1126,0.538961038961039
1127,0.6103896103896104
1128,0.5584415584415584
1129,0.45454545454545453
1130,0.44805194805194803
1131,0.474025974025974
1132,0.5194805194805194
1133,0.551948051948052
1134,0.525974025974026
1135,0.6298701298701299
1136,0.5064935064935064
1137,0.4025974025974026
1138,0.4025974025974026
1139,0.38311688311688313
1140,0.577922077922078
1141,0.4155844155844156
1142,0.6193548387096774
1143,0.5454545454545454
1144,0.5947712418300654
1145,0.3355263157894737
1146,0.4155844155844156
1147,0.41830065359477125
1148,0.6258064516129033
1149,0.5064935064935064
1150,0.5064935064935064
1151,0.6103896103896104
1152,0.5454545454545454
1153,0.42857142857142855
1154,0.538961038961039
1155,0.38562091503267976
1156,0.551948051948052
1157,0.3660130718954248
1158,0.6233766233766234
1159,0.6298701298701299
1160,0.487012987012987
1161,0.4090909090909091
1162,0.3961038961038961
1163,0.4025974025974026
1164,0.577922077922078
1165,0.564935064935065
1166,0.474025974025974
1167,0.6298701298701299
1168,0.525974025974026
1169,0.525974025974026
1170,0.461038961038961
1171,0.34415584415584416
1172,0.6233766233766234
1173,0.3246753246753247
1174,0.6103896103896104
1175,0.577922077922078
1176,0.538961038961039
1177,0.38961038961038963
1178,0.41830065359477125
1179,0.43137254901960786
1180,0.5974025974025974
1181,0.6168831168831169
1182,0.5584415584415584
1183,0.6363636363636364
1184,0.33766233766233766
1185,0.5909090909090909
1186,0.37254901960784315
1187,0.37662337662337664
1188,0.5098039215686274
1189,0.43506493506493504
1190,0.564935064935065
1191,0.6178343949044586
1192,0.4935064935064935
1193,0.525974025974026
1194,0.4025974025974026
1195,0.44155844155844154
1196,0.6038961038961039
1197,0.474025974025974
1198,0.6242038216560509
1199,0.6363636363636364
1200,0.45454545454545453
1201,0.474025974025974
1202,0.4155844155844156
1203,0.33766233766233766
1204,0.525974025974026
1205,0.4025974025974026
1206,0.4935064935064935
1207,0.6274509803921569
1208,0.41830065359477125
1209,0.525974025974026
1210,0.5
1211,0.44805194805194803
1212,0.6038961038961039
1213,0.3246753246753247
1214,0.5974025974025974
1215,0.6168831168831169
1216,0.512987012987013
1217,0.564935064935065
1218,0.2727272727272727
1219,0.4155844155844156
1220,0.5714285714285714
1221,0.5064935064935064
1222,0.5490196078431373
1223,0.6818181818181818
1224,0.577922077922078
1225,0.42207792207792205
1226,0.44155844155844154
1227,0.5974025974025974
1228,0.38961038961038963
1229,0.5974025974025974
1230,0.45454545454545453
1231,0.6556291390728477
1232,0.38311688311688313
1233,0.538961038961039
1234,0.3246753246753247
1235,0.35064935064935066
1236,0.538961038961039
1237,0.5
1238,0.35064935064935066
1239,0.44805194805194803
1240,0.5974025974025974
1241,0.6103896103896104
1242,0.4155844155844156
1243,0.4805194805194805
1244,0.7207792207792207
1245,0.44155844155844154
1246,0.577922077922078
1247,0.6298701298701299
1248,0.6688311688311688
1249,0.33116883116883117
1250,0.487012987012987
1251,0.34415584415584416
1252,0.4675324675324675
1253,0.42857142857142855
1254,0.37012987012987014
1255,0.5454545454545454
1256,0.6405228758169934
1257,0.5909090909090909
1258,0.47058823529411764
1259,0.487012987012987
1260,0.6038961038961039
1261,0.512987012987013
1262,0.4090909090909091
1263,0.551948051948052
1264,0.5194805194805194
1265,0.6233766233766234
1266,0.5
1267,0.38961038961038963
1268,0.44155844155844154
1269,0.34415584415584416
1270,0.44805194805194803
1271,0.5454545454545454
1272,0.6038961038961039
1273,0.551948051948052
1274,0.38961038961038963
1275,0.5909090909090909
1276,0.5714285714285714
1277,0.5324675324675324
1278,0.33766233766233766
1279,0.5974025974025974
1280,0.43506493506493504
1281,0.6298701298701299
1282,0.461038961038961
1283,0.42857142857142855
1284,0.4935064935064935
1285,0.38311688311688313
1286,0.5
1287,0.5324675324675324
1288,0.5454545454545454
